"Education_Fact_ID","Location_ID","Indicator_ID","Source_ID","Year_ID","Total","Female","Male","Urban","Rural","Poorest","Second","Middle","Fourth","Richest"
1388,176,7,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1389,177,7,4,8,94.1867599487305,93.4544143676758,95.3546981811523,94.7868041992188,93.9423980712891,92.961540222168,91.3530426025391,94.5927581787109,95.1786727905273,95.7250747680664
1390,178,7,5,10,86.2076721191406,91.8665237426758,81.1205291748047,89.6061706542969,83.1361465454102,65.6882400512695,85.2758102416992,87.9220504760742,91.4724044799805,98.3497543334961
1391,179,7,4,7,66.0397796630859,69.677131652832,62.577938079834,86.1398086547852,53.9567947387695,32.919750213623,46.6665840148926,62.9953308105469,76.5519943237305,90.7379684448242
1392,180,7,5,8,47.3920135498047,39.1099586486816,54.9226722717285,60.3921165466309,36.3423271179199,22.7357597351074,33.1308898925781,44.8333435058594,55.8779220581055,67.9922027587891
1393,181,7,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1394,182,7,5,10,70.8791732788086,76.237907409668,65.1753540039062,82.472297668457,66.8606872558594,52.1706848144531,55.7885437011719,67.9173431396484,83.8701934814453,89.7743301391602
1395,183,7,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1396,184,7,5,9,74.1999969482422,80.1999969482422,68.4000015258789,81.6999969482422,59.2000007629395,52.5999984741211,66.6999969482422,77.5999984741211,84.6999969482422,94.6999969482422
1397,185,7,4,4,93.9428558349609,91.654052734375,96.0899047851562,94.75146484375,90.794921875,82.8329544067383,92.7860412597656,97.301399230957,96.4569244384766,100
1398,186,7,5,7,99.5071792602539,99.528564453125,99.4792785644531,99.4051055908203,99.5649795532227,98.9996032714844,99.1228485107422,100,99.8549575805664,99.4976806640625
1399,187,7,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1400,188,7,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1401,189,7,4,7,24.9117164611816,23.3248519897461,26.8554801940918,45.0647239685059,17.3494091033936,7.18624067306519,9.8114652633667,15.7651042938232,27.5136566162109,51.9998245239258
1402,190,7,5,3,99.5999984741211,99.5999984741211,99.5999984741211,99.5,99.8000030517578,99.6999969482422,98.5,100,100,100
1403,191,7,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1404,192,7,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1405,193,7,4,6,28.6000003814697,26.7000007629395,30.8999996185303,47.7000007629395,16.6000003814697,7,7.5,16.5,30,59.7000007629395
1406,194,7,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1407,195,7,5,4,68.5289611816406,72.5693283081055,65.631591796875,70.4767990112305,51.7335166931152,29.030294418335,70.4971542358398,65.5635833740234,86.8171157836914,84.9693222045898
1408,196,7,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1409,197,7,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1410,198,7,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1411,199,7,5,5,83.6999969482422,86.5999984741211,80.9000015258789,89.1999969482422,81.0999984741211,59.7999992370605,83.8000030517578,88.0999984741211,92.9000015258789,97.5
1412,200,7,4,4,46.2999992370605,39.2999992370605,54.5,64.8000030517578,37.2999992370605,19.3999996185303,33.5,46.4000015258789,52.0999984741211,72.6999969482422
1413,201,7,4,9,51.6462745666504,49.6093521118164,54.0518684387207,72.8169708251953,34.2634468078613,14.8731317520142,27.858943939209,48.710750579834,62.9679183959961,86.5786209106445
1414,202,7,5,10,48.5999984741211,52.9000015258789,44.5,71.5999984741211,37.7000007629395,20.6000003814697,34.5999984741211,43.2999992370605,57.9000015258789,78.5
1415,1,8,4,6,22.8953437805176,14.3653612136841,32.3155632019043,38.9130706787109,16.607442855835,11.1871528625488,13.5280294418335,13.3341598510742,23.0419788360596,46.0001335144043
1416,2,8,4,9,77.9479598999023,79.8570556640625,76.226806640625,83.2813873291016,69.1002883911133,55.6784744262695,70.5988159179688,77.6318588256836,86.2699279785156,94.4731826782227
1417,3,8,5,4,29.4152278900146,37.1669311523438,21.9530467987061,33.2899398803711,22.8077964782715,16.6543464660645,19.5544834136963,27.4038009643555,33.2800407409668,50.1108818054199
1418,4,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1419,5,8,4,7,18.7439002990723,15.210186958313,23.6981353759766,24.7914447784424,3.5873110294342,1.45348072052002,1.52614879608154,5.8134913444519,20.1943531036377,50.2361106872559
1420,6,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1421,7,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1422,8,8,5,3,49.4806976318359,53.1855773925781,45.6042366027832,NULL,NULL,28.7205333709717,40.5311622619629,43.0714569091797,58.6973495483398,77.8444442749023
1423,9,8,4,7,74.5828323364258,79.3945465087891,68.7941818237305,85.210823059082,60.6901054382324,54.6922492980957,67.5648803710938,75.4220886230469,86.4398040771484,87.0785140991211
1424,10,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1425,11,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1426,12,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1427,13,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1428,14,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1429,15,8,5,10,29.3999996185303,27.2999992370605,31.5,35.2999992370605,27.5,12.1000003814697,20.2999992370605,27.1000003814697,32.7999992370605,50.0999984741211
1430,16,8,5,3,93.9000015258789,96.9000015258789,91.1999969482422,92.3000030517578,97.0999984741211,87.8000030517578,93,93.5999984741211,97.1999969482422,96.8000030517578
1431,17,8,5,3,92.3917083740234,94.4515838623047,90.5295257568359,93.0613021850586,90.010009765625,77.9455413818359,92.417594909668,93.8306198120117,95.7967834472656,97.3957977294922
1432,18,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1433,19,8,5,7,49.2000007629395,50.7000007629395,47.5,59.5,41,18.3999996185303,33.7000007629395,50,70.0999984741211,73.9000015258789
1434,20,8,4,9,8.40867233276367,5.44043684005737,12.0601806640625,14.9685277938843,3.64329481124878,0.579021275043488,1.60191023349762,4.19941329956055,5.63025379180908,24.6214275360107
1435,21,8,5,1,21.1000003814697,17.7000007629395,25.1000003814697,35.2000007629395,14.6999998092651,5.80000019073486,8.5,13.1000003814697,22.7000007629395,53.4000015258789
1436,22,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1437,23,8,5,3,92.1999969482422,92,92.3000030517578,96.6999969482422,89.5999984741211,71.4000015258789,90.0999984741211,93.4000015258789,97.1999969482422,98.0999984741211
1438,24,8,0,8,60.9000015258789,66.4000015258789,55.4000015258789,69.6999969482422,36.9000015258789,NULL,NULL,NULL,NULL,NULL
1439,25,8,0,10,69.6999969482422,74.6999969482422,64.6999969482422,72.8000030517578,49.9000015258789,46.7000007629395,61.2000007629395,74.9000015258789,81.5,93.6999969482422
1440,26,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1441,27,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1442,28,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1443,29,8,4,1,3.90000009536743,2.29999995231628,6.30000019073486,11,0.200000002980232,0.200000002980232,0,0.400000005960464,0.200000002980232,11.6999998092651
1444,30,8,4,8,3.5,3.40000009536743,3.59999990463257,14,1.39999997615814,0.300000011920929,0.400000005960464,0.800000011920929,2.90000009536743,10.3000001907349
1445,31,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1446,32,8,4,5,19.8999996185303,19.7999992370605,20.1000003814697,47.5999984741211,12.8999996185303,4.5,5.80000019073486,11.1000003814697,19.8999996185303,47.5
1447,33,8,4,9,22.9887733459473,20.7806339263916,25.6380748748779,32.9681434631348,6.86022281646729,1.24145817756653,4.40319395065308,10.2822790145874,24.3043003082275,52.384895324707
1448,34,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1449,35,8,5,1,6.69999980926514,5.69999980926514,8.10000038146973,14.1999998092651,0.5,0,0.5,1.79999995231628,5.90000009536743,21.7999992370605
1450,36,8,4,6,9.89999961853027,5.69999980926514,14.5,25.7000007629395,2,0.699999988079071,2.09999990463257,2.59999990463257,3.29999995231628,27.3999996185303
1451,37,8,0,8,85.5797729492188,88.0803909301758,83.0687026977539,86.5195999145508,78.1179580688477,NULL,NULL,NULL,NULL,NULL
1452,38,8,0,6,65,67.3000030517578,63,77,42,NULL,NULL,NULL,NULL,NULL
1453,39,8,4,6,73.9257202148438,78.2364654541016,69.1953048706055,80.6901550292969,46.783073425293,39.8062400817871,64.4728927612305,75.122184753418,89.2255096435547,95.0116348266602
1454,40,8,4,3,28.2999992370605,31.7000007629395,23.6000003814697,43,19.7000007629395,4.40000009536743,20.7999992370605,26.8999996185303,31.7999992370605,48.5999984741211
1455,41,8,5,6,23.2610340118408,19.3486194610596,27.7953224182129,29.2825355529785,2.68051290512085,0.404720157384872,3.71574115753174,12.6353349685669,26.945426940918,54.0712776184082
1456,42,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1542,128,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1457,43,8,5,9,57.9586219787598,60.4068222045898,55.818000793457,60.2035026550293,52.0727882385254,24.702428817749,44.4679069519043,62.2909660339355,72.4357833862305,86.4432601928711
1458,44,8,5,8,15.8000001907349,14.6000003814697,17.2000007629395,24.8999996185303,3.29999995231628,1.79999995231628,3.09999990463257,8.30000019073486,13.3000001907349,39.5999984741211
1459,45,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1460,46,8,5,5,85.6561279296875,86.1268615722656,85.1623611450195,86.4464492797852,83.1596450805664,NULL,NULL,NULL,NULL,NULL
1461,47,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1462,48,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1463,49,8,5,8,99.9000015258789,100,99.6999969482422,99.8000030517578,100,100,NULL,NULL,NULL,NULL
1464,50,8,5,9,31.1364994049072,26.7410278320312,36.3840408325195,46.6519470214844,12.1113424301147,8.1160717010498,9.33108615875244,16.6215839385986,29.9713592529297,63.8114585876465
1465,51,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1466,52,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1467,53,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1468,54,8,5,5,57.0999984741211,65.6999969482422,48.2999992370605,61.5,43.2999992370605,24.5,42.7000007629395,57.2999992370605,70.8000030517578,88.8000030517578
1469,55,8,0,10,78.5,79.4000015258789,77.6999969482422,84.5,67.3000030517578,NULL,NULL,NULL,NULL,NULL
1470,56,8,4,5,41.8936958312988,40.901008605957,43.020336151123,56.691967010498,33.3275604248047,25.5628795623779,28.3394985198975,34.6867942810059,46.1570472717285,72.5829467773438
1471,57,8,5,5,35,36.2999992370605,33.5,44.5999984741211,19.7999992370605,8.60000038146973,21.5,30.6000003814697,42.7000007629395,71
1472,58,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1473,59,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1474,60,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1475,61,8,5,5,32.2778205871582,33.3149223327637,31.1506614685059,43.2815361022949,27.6557807922363,12.290997505188,19.0759620666504,33.3508377075195,34.7086639404297,56.3202819824219
1476,62,8,4,7,12.2756309509277,13.5632877349854,10.5504808425903,38.8164100646973,4.62556600570679,2.3212730884552,1.79779088497162,4.10485029220581,6.72073602676392,34.1491050720215
1477,63,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1478,64,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1479,65,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1480,66,8,4,3,13.7480630874634,13.7847719192505,13.6966915130615,14.927788734436,4.10802507400513,0.138518109917641,4.361252784729,10.29465675354,13.6820678710938,35.7033081054688
1481,67,8,4,4,30.3696212768555,28.2384262084961,32.7806053161621,40.0075836181641,12.8614540100098,11.4558324813843,15.3906192779541,21.3822650909424,31.2956981658936,50.2455978393555
1482,68,8,5,9,80.9000015258789,82.9071197509766,79.0813827514648,87.6921005249023,68.3466873168945,55.8216972351074,74.8571395874023,85.3622131347656,87.1836013793945,95.7459716796875
1483,69,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1484,70,8,5,9,10.0427865982056,8.72230243682861,11.6804895401001,15.7667989730835,4.2639479637146,1.45898735523224,2.10168385505676,4.68513488769531,7.72889804840088,29.7402076721191
1485,71,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1486,72,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1487,73,8,4,6,26.215274810791,25.4383220672607,27.1785278320312,41.049243927002,14.9251050949097,2.5939519405365,7.58000802993774,20.2310180664062,35.1564674377441,59.6043663024902
1488,74,8,4,9,16.2572765350342,12.5451021194458,22.0221176147461,33.0291976928711,1.95343172550201,0.494246065616608,1.98972868919373,1.95815169811249,11.6217918395996,44.7020874023438
1489,75,8,5,10,10.7786293029785,8.10309505462646,13.7126750946045,18.9567909240723,3.96528577804565,3.24385261535645,2.14252209663391,6.53012800216675,12.2153234481812,23.316520690918
1490,76,8,5,5,56.2000007629395,63.9000015258789,48.7000007629395,66.4000015258789,52.5,25.7999992370605,38.2000007629395,61.4000015258789,71.3000030517578,79.0999984741211
1491,77,8,4,8,16.7547168731689,16.4806232452393,17.0853080749512,26.2997550964355,8.0011510848999,0.954397439956665,6.05494260787964,8.31026077270508,16.7268257141113,39.7229270935059
1492,78,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1493,79,8,0,9,32.1772651672363,35.3548393249512,29.028133392334,44.0136833190918,16.9117641448975,7.35294151306152,19.7324409484863,26.1324043273926,38.1720428466797,62.5396842956543
1494,80,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1495,81,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1496,82,8,4,7,42.951000213623,39.6769981384277,46.4710006713867,55.6479988098145,35.9930000305176,13.3549995422363,24.5149993896484,37.726001739502,52.6220016479492,76.125
1497,83,8,0,9,38.2619781494141,36.5637855529785,40.0124435424805,57.193962097168,20.7256870269775,16.8847751617432,24.7556571960449,32.9832725524902,43.8219604492188,64.1540298461914
1498,84,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1499,85,8,5,9,44.2999992370605,43.2999992370605,45.2000007629395,46.2000007629395,40.2000007629395,22.5,33.0999984741211,36.9000015258789,57.4000015258789,67
1500,86,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501,87,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1502,88,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1503,89,8,5,2,81.8000030517578,83.0999984741211,80.4000015258789,81.6999969482422,81.9000015258789,61.5999984741211,84.3000030517578,80.0999984741211,91.1999969482422,93
1504,90,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1505,91,8,4,9,55.7221298217773,63.3705520629883,48.7892379760742,56.669677734375,48.0163154602051,23.767053604126,38.3216323852539,54.0424041748047,67.6090240478516,81.5415725708008
1506,92,8,5,6,95.1999969482422,95.6999969482422,94.6999969482422,96.8000030517578,93.0999984741211,89.3000030517578,93.8000030517578,95.5999984741211,97.1999969482422,98.9000015258789
1507,93,8,4,5,40.7999992370605,38.2000007629395,43.9000015258789,55.5,27.2999992370605,10.8000001907349,20.7999992370605,32.4000015258789,47.5999984741211,68.5999984741211
1508,94,8,5,10,16.5098991394043,20.3566856384277,12.6727228164673,23.5872230529785,6.37226390838623,3.94174957275391,5.44045877456665,10.3260841369629,17.5067863464355,38.0339660644531
1509,95,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1510,96,8,5,9,86.8000030517578,84.9000015258789,89.0999984741211,91.1999969482422,83.8000030517578,77.5999984741211,85.4000015258789,81.4000015258789,89.1999969482422,96.1999969482422
1511,97,8,5,8,31.058277130127,30.5734157562256,31.5690479278564,56.2182540893555,19.4192371368408,4.43066835403442,16.0110816955566,26.2920875549316,39.9047698974609,69.2176513671875
1512,98,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1513,99,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1514,100,8,5,9,31.7999992370605,36.9000015258789,26.7000007629395,49.7999992370605,20.3999996185303,4,17.3999996185303,23.8999996185303,45.5,60.7000007629395
1515,101,8,4,4,13.3999996185303,9.39999961853027,18,18.5,3.59999990463257,1.5,4.40000009536743,3.90000009536743,13.3999996185303,31.3999996185303
1516,102,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1517,103,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1518,104,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1519,105,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1520,106,8,5,9,15.3000001907349,15,15.5,30.3999996185303,10.3000001907349,1.20000004768372,1.20000004768372,5.19999980926514,13.3999996185303,43.9000015258789
1521,107,8,4,7,14,12.8999996185303,15.3000001907349,34.4000015258789,9.60000038146973,2.40000009536743,5.09999990463257,7.5,14.8000001907349,37.0999984741211
1522,108,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1523,109,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1524,110,8,5,6,16.7999992370605,11.8000001907349,23.1000003814697,41.2999992370605,8.5,0.400000005960464,3.70000004768372,6.30000019073486,18.5,45.4000015258789
1525,111,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1526,112,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1527,113,8,5,6,26.6267929077148,23.2356929779053,31.2980613708496,26.553295135498,26.7249870300293,29.8009910583496,21.7518482208252,25.8706474304199,20.8012390136719,34.033260345459
1528,114,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1529,115,8,0,9,58.2000007629395,60.4000015258789,55.9000015258789,62.9000015258789,41.9000015258789,NULL,NULL,NULL,NULL,NULL
1530,116,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1531,117,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1532,118,8,5,5,66.1507034301758,73.1030502319336,60.0676689147949,77.9234085083008,35.1836738586426,25.6078357696533,49.4258880615234,62.764461517334,87.2617263793945,94.6292953491211
1533,119,8,5,9,86.2450866699219,89.9166564941406,82.5372543334961,86.1963500976562,86.3396148681641,54.4516181945801,82.9373092651367,91.3900680541992,99.0754776000977,100
1534,120,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1535,121,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1536,122,8,4,2,6.63813161849976,5.26462507247925,8.37421321868896,14.1373338699341,1.16077411174774,0,1.33428156375885,0.686858773231506,2.90575623512268,20.410816192627
1537,123,8,4,6,16.7964305877686,19.2567481994629,13.8509826660156,31.6247997283936,10.0448141098022,1.30816900730133,5.37497520446777,9.94500541687012,17.2418556213379,44.649959564209
1538,124,8,4,4,36.4000015258789,39.0999984741211,33.2000007629395,47.0999984741211,17.7000007629395,8.10000038146973,12.8999996185303,27.3999996185303,45.9000015258789,64.9000015258789
1539,125,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1540,126,8,5,10,27.2705020904541,27.6029739379883,26.8309001922607,33.1022911071777,14.1810369491577,10.264256477356,14.3644590377808,16.7807579040527,30.0453605651855,59.2560424804688
1541,127,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1543,129,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1544,130,8,4,3,2.18179965019226,1.38143610954285,3.90068364143372,9.29387378692627,0.113173186779022,0.442850917577744,0,0,0.0915116295218468,7.64955472946167
1545,131,8,4,9,49.2000007629395,43.5,57,70.6999969482422,34.0999984741211,11.6999998092651,27.8999996185303,49.7999992370605,72.1999969482422,88.3000030517578
1546,132,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1547,133,8,5,10,83.0127563476562,78.9278717041016,86.4009780883789,82.1510543823242,84.2417602539062,56.1323585510254,78.4921417236328,86.2657699584961,98.8810729980469,100
1548,134,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1549,135,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1550,136,8,4,9,23.4382514953613,23.3281288146973,23.5598487854004,35.315601348877,15.4542675018311,1.37628757953644,7.85426807403564,15.1200294494629,29.6099109649658,55.0657653808594
1551,137,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1552,138,8,5,4,62.5,68.3000030517578,56.5,72.1999969482422,38.2999992370605,21.1000003814697,44.9000015258789,65.8000030517578,81.9000015258789,94.8000030517578
1553,139,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1554,140,8,0,8,63.0999984741211,66.5,59.7000007629395,72,43.7000007629395,33.7000007629395,43.7999992370605,56.2000007629395,76.5999984741211,83.0999984741211
1555,141,8,4,3,74.8000030517578,71.6999969482422,77.6999969482422,83.1999969482422,46.5999984741211,34.0999984741211,59.0999984741211,78.0999984741211,88.5,94.9000015258789
1556,142,8,4,8,78.3156280517578,83.2638931274414,74.142692565918,83.2983627319336,73.2470092773438,46.441764831543,70.8556365966797,83.0628662109375,89.0897445678711,93.8582153320312
1557,143,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1558,144,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1559,145,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1560,146,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1561,147,8,5,3,66.8129272460938,71.1108093261719,62.6864891052246,81.7189636230469,52.6557464599609,25.0146064758301,51.8318634033203,63.9491539001465,79.5252227783203,87.0270538330078
1562,148,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1563,149,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1564,150,8,4,6,17.2999992370605,15.8999996185303,19.1000003814697,38,11,3.59999990463257,4.5,10.6000003814697,16,41.9000015258789
1565,151,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1566,152,8,5,3,80.4000015258789,89.6999969482422,69.5999984741211,77.3000030517578,80.9000015258789,53.7999992370605,80,84.8000030517578,93,96.3000030517578
1567,153,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1568,154,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1569,155,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1570,156,8,5,5,6.19697189331055,8.27617168426514,3.83886742591858,7.50896215438843,3.59618544578552,1.98679316043854,2.31731152534485,2.42151856422424,5.4062705039978,19.9210815429688
1571,157,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1572,158,8,4,10,10.3911657333374,9.73959350585938,11.2687454223633,16.2711410522461,3.67914509773254,1.53135943412781,3.77249336242676,5.74956035614014,12.3478736877441,22.5011768341064
1573,159,8,5,5,75.5,80.5999984741211,70.6999969482422,79.6999969482422,68.4000015258789,44,72.5,79.4000015258789,79.9000015258789,94.8000030517578
1574,160,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1575,161,8,5,8,21.7000007629395,17.5,27.3999996185303,33.0999984741211,5.09999990463257,1.60000002384186,3.29999995231628,11.8999996185303,24,41.0999984741211
1576,162,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1577,163,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1578,164,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1579,165,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1580,166,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1581,167,8,4,7,48.429630279541,51.8668060302734,44.7614326477051,55.5925559997559,33.6591606140137,23.3215141296387,35.8274078369141,50.1171646118164,59.1733131408691,78.1966018676758
1582,168,8,5,1,6.87284660339355,4.00786256790161,11.5142917633057,12.7245140075684,4.31565713882446,1.48354339599609,1.58959817886353,4.98323774337769,5.45075941085815,15.3787393569946
1583,169,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1584,170,8,4,7,37.6561660766602,42.6530570983887,32.2895278930664,49.0466156005859,35.2352104187012,14.5175905227661,27.5429134368896,35.2983055114746,46.6052169799805,67.6119842529297
1585,171,8,5,5,62.2000007629395,72.6999969482422,52.2000007629395,62.0999984741211,64,49.9000015258789,62.2000007629395,57,62.9000015258789,79
1586,172,8,5,5,30.5401935577393,28.1436958312988,33.1502304077148,47.0609130859375,21.5791645050049,11.4113311767578,11.025749206543,19.2704563140869,33.0241203308105,69.3747253417969
1587,173,8,5,9,22.2597942352295,26.4677772521973,18.2064571380615,25.5212211608887,12.2185535430908,6.61082220077515,7.36413383483887,16.4656581878662,31.0721874237061,51.944652557373
1588,174,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1589,175,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
